,tip_name,ratio,size
3696,MH126745,1.0,5
3697,MH082651,1.0,5
3698,CY255997,1.0,5
3699,MH358606,1.0,5
3700,CY243463,1.0,5
3701,CY249963,1.0,5
3702,MH307295,1.0,5
3703,MH586188,1.0,5
3704,MH294717,1.0,5
3705,CY258116,1.0,5
3706,MG974906,1.0,5
3707,MG279314,1.0,5
3708,MH294716,1.0,5
3709,CY260630,1.0,5
3710,CY244990,1.0,5
3711,CY247070,1.0,5
3712,CY260873,1.0,5
3713,CY266431,1.0,5
3714,CY243718,1.0,5
3715,CY239984,1.0,5
3716,CY243647,1.0,5
3717,CY244521,1.0,5
3718,CY256133,1.0,5
3719,MH127169,1.0,4
3720,MH602066,1.0,4
3721,CY260778,1.0,4
3722,CY242270,1.0,4
3723,MH080259,1.0,4
3724,CY264361,1.0,4
3725,CY260961,1.0,4
3726,MH600801,1.0,4
3727,CY239904,1.0,4
3728,CY240016,1.0,4
3729,CY247126,1.0,4
3730,CY249995,1.0,4
3731,CY239968,1.0,4
3732,CY244585,1.0,4
3733,MH127121,1.0,4
3734,CY247197,1.0,4
3735,MH443459,1.0,4
3736,CY243599,1.0,4
3737,CY244974,1.0,4
3738,MH294722,1.0,4
3739,MH082523,1.0,4
3740,MH082220,1.0,4
3741,MH082701,1.0,4
3742,MH294949,1.0,4
3743,MH246794,1.0,4
3744,MH540789,1.0,4
3745,MH246711,1.0,4
3746,CY235912,1.0,4
3747,CY247166,1.0,4
3748,CY266351,1.0,4
3749,MH601434,1.0,4
3750,MH131414,1.0,4
3751,MH669739,1.0,4
3752,CY266178,1.0,4
3753,CY266847,1.0,4
3754,CY266855,1.0,4
3755,CY234578,1.0,4
3756,CY232404,1.0,4
3757,MH082932,1.0,4
3758,MH602177,1.0,4
3759,MH294928,1.0,3
3760,MH294770,1.0,3
3761,MH294723,1.0,3
3762,CY243519,1.0,3
3763,MG021161,1.0,3
3764,CY266479,1.0,3
3765,MH358694,1.0,3
3766,MH358654,1.0,3
3767,MH246543,0.6666666666666666,6
3768,MH233463,0.6666666666666666,6
3769,MH126922,0.6666666666666666,6
3770,MH082443,0.6666666666666666,6
3771,CY264385,0.6666666666666666,6
3772,MH246655,0.6666666666666666,6
3773,MH601123,0.6666666666666666,6
3774,CY266639,0.6666666666666666,6
3775,CY266879,0.6666666666666666,6
3776,MH294739,0.6666666666666666,6
3777,MH586196,0.6666666666666666,6
3778,MH586140,0.6666666666666666,6
3779,CY258300,0.6666666666666666,6
3780,MH307023,0.6666666666666666,6
3781,MH246759,0.6666666666666666,6
3782,CY266567,0.6666666666666666,6
3783,CY266615,0.6666666666666666,6
3784,CY266751,0.6666666666666666,6
3785,CY266543,0.6666666666666666,6
3786,CY266839,0.6666666666666666,6
3787,CY266463,0.6666666666666666,6
3788,CY266775,0.6666666666666666,6
3789,CY266711,0.6666666666666666,6
3790,CY266823,0.6666666666666666,6
3791,CY266687,0.6666666666666666,6
3792,CY266727,0.6666666666666666,6
3793,CY266495,0.6666666666666666,6
3794,CY266399,0.6,5
3795,MH307015,0.6666666666666666,6
3796,MH126641,0.6666666666666666,6
3797,MH600977,0.6666666666666666,6
3798,MH601418,0.6666666666666666,6
3799,CY264441,0.6666666666666666,6
3800,MH443699,0.6666666666666666,6
3801,CY261495,0.6666666666666666,6
3802,MH294825,0.6666666666666666,6
3803,CY234842,0.6666666666666666,6
3804,MH294885,0.6666666666666666,6
3805,MH080267,0.6666666666666666,6
3806,CY242366,0.6666666666666666,6
3807,CY245270,0.6666666666666666,6
3808,MH294924,0.6666666666666666,6
3809,MG974562,0.6666666666666666,6
3810,MH294929,0.6666666666666666,6
3811,CY258220,0.6666666666666666,6
3812,CY258228,0.6666666666666666,6
3813,MH294860,0.6666666666666666,6
3814,CY256109,0.6,5
3815,CY255861,0.6,5
3816,CY264243,0.6,5
3817,MH306847,0.6,5
3818,MH701388,0.6,5
3819,MH701100,0.6,5
3820,MH082908,0.6,5
3821,MH701380,0.6,5
3822,CY265013,0.6,5
3823,MH131566,0.6,5
3824,CY264862,0.6,5
3825,MH246471,0.6,5
3826,MH126411,0.6,5
3827,CY264345,0.6,5
3828,CY264521,0.6,5
3829,MH306871,0.6,5
3830,CY261679,0.6,5
3831,CY266607,0.6,5
3832,MH601841,0.6,5
3833,MH127307,0.6,5
3834,MH079907,0.6,5
3835,MH126505,0.6,5
3836,CY235984,0.6,5
3837,CY266895,0.6,5
3838,CY235920,0.6,5
3839,CY250635,0.6,5
3840,CY257941,0.6,5
3841,CY260295,0.6,5
3842,CY247102,0.6,5
3843,MG279254,0.6,5
3844,MH586092,0.6,5
3845,CY265029,0.75,4
3846,MH701244,0.75,4
3847,CY266767,0.75,4
3848,CY256173,1.0,3
3849,CY223894,1.0,3
3850,CY259255,1.0,3
3851,CY222045,1.0,3
3852,CY264973,1.0,3
3853,CY221758,1.0,3
3854,CY214114,1.0,3
3855,MF182478,1.0,2
3856,MF182481,1.0,2
3857,MF182479,1.0,2
3858,MF182480,1.0,2
3859,MF182485,1.0,2
3860,CY232364,1.0,2
3861,CY244082,1.0,2
3862,CY234880,1.0,2
3863,CY234690,1.0,2
3864,CY234970,1.0,2
3865,CY223317,1.0,2
3866,CY239705,1.0,2
3867,CY220335,1.0,2
3868,KY583701,1.0,2
3869,MF673279,1.0,2
3870,KY583704,1.0,2
3871,MF182471,1.0,2
3872,CY214394,1.0,2
3873,CY235496,1.0,2
3874,CY238883,1.0,2
3875,CY232508,1.0,2
3876,CY244168,1.0,2
3877,CY243892,1.0,2
3878,CY243909,1.0,2
3879,CY244252,1.0,2
3880,CY244103,1.0,2
3881,CY244089,1.0,2
3882,CY243993,1.0,2
3883,KY583616,1.0,2
3884,CY234927,1.0,2
3885,CY232492,1.0,2
3886,CY226711,1.0,2
3887,CY227870,1.0,2
3888,CY230069,1.0,2
3889,CY259191,1.0,2
3890,CY238923,1.0,2
3891,CY239928,1.0,2
3892,CY227254,1.0,2
3893,CY259295,1.0,2
3894,KY583698,1.0,2
3895,KY583699,1.0,2
3896,KY583696,1.0,2
3897,CY227734,1.0,2
3898,KY583702,1.0,2
3899,KY583703,1.0,2
3900,KY583686,1.0,2
3901,KY583682,1.0,2
3902,CY235632,1.0,2
3903,CY240087,1.0,2
3904,CY223173,1.0,2
3905,CY224030,1.0,3
3906,CY228389,1.0,3
3907,CY231125,1.0,3
3908,CY230786,1.0,3
3909,CY232324,1.0,3
3910,CY232594,1.0,3
3911,CY220567,1.0,3
3912,CY232516,1.0,3
3913,CY220727,1.0,3
3914,CY244213,1.0,3
3915,CY219236,1.0,3
3916,CY244397,1.0,3
3917,CY234943,1.0,3
3918,CY244395,1.0,3
3919,CY244074,1.0,3
3920,CY243982,1.0,3
3921,CY243932,1.0,3
3922,KY583685,1.0,3
3923,CY243897,1.0,3
3924,CY223189,1.0,3
3925,CY225358,1.0,3
3926,CY223237,1.0,3
3927,CY244401,1.0,3
3928,CY212666,1.0,3
3929,CY214786,1.0,3
3930,CY230826,1.0,3
3931,CY214770,1.0,3
3932,CY212026,1.0,3
3933,CY215873,1.0,3
3934,CY238867,1.0,3
3935,CY235792,1.0,3
3936,CY238859,1.0,3
3937,CY227038,1.0,3
3938,CY234993,1.0,3
3939,CY228725,1.0,3
3940,CY214994,1.0,3
3941,CY225398,1.0,3
3942,CY221989,1.0,3
3943,CY218094,1.0,2
3944,CY227166,1.0,2
3945,CY226934,1.0,2
3946,MF182523,1.0,2
3947,CY244304,1.0,2
3948,CY230730,1.0,2
3949,CY230770,1.0,2
3950,CY216409,1.0,2
3951,CY220135,1.0,2
3952,MF593724,1.0,2
3953,CY242350,1.0,2
3954,CY255569,1.0,2
3955,CY219194,1.0,2
3956,CY255313,1.0,2
3957,CY235472,1.0,2
3958,CY214522,1.0,2
3959,CY220551,1.0,2
3960,CY212986,1.0,2
3961,CY212978,1.0,2
3962,CY214714,1.0,2
3963,CY230858,1.0,2
3964,CY234730,1.0,2
3965,CY232372,1.0,2
3966,CY244086,0.6666666666666666,3
3967,CY234980,0.6666666666666666,3
3968,CY228741,0.6666666666666666,3
3969,CY214490,0.6666666666666666,3
3970,CY216201,0.6666666666666666,3
3971,CY223285,0.6666666666666666,3
3972,CY227638,0.6666666666666666,3
3973,CY216505,0.6666666666666666,3
3974,CY244202,0.6666666666666666,3
3975,CY242102,0.6666666666666666,3
3976,CY212426,0.6666666666666666,3
3977,CY238593,0.6666666666666666,3
3978,CY259055,0.6666666666666666,3
3979,CY234602,0.6666666666666666,3
3980,CY228301,0.6666666666666666,3
3981,CY224086,0.6666666666666666,3
3982,CY238362,0.6666666666666666,3
3983,CY259183,0.6666666666666666,3
3984,CY243983,1.0,2
3985,CY212546,1.0,2
3986,CY228901,1.0,2
3987,CY226966,1.0,2
3988,CY236008,1.0,2
3989,CY212674,1.0,2
3990,CY226575,1.0,3
3991,CY244254,1.0,3
3992,MF593740,1.0,3
3993,CY210361,1.0,3
3994,CY216001,1.0,3
3995,CY215985,1.0,3
3996,MF182507,1.0,3
3997,CY228917,1.0,3
3998,CY212626,1.0,3
3999,CY259175,1.0,3
4000,MF593731,1.0,2
4001,CY244394,1.0,2
4002,CY243995,1.0,2
4003,CY227438,1.0,2
4004,CY244255,1.0,2
4005,CY244215,1.0,2
4006,MF182532,1.0,2
4007,CY244017,1.0,2
4008,CY244019,1.0,2
4009,CY244286,1.0,2
4010,CY243873,1.0,2
4011,KY583684,1.0,2
4012,MF593742,1.0,2
4013,CY244270,1.0,2
4014,KY583557,1.0,2
4015,CY244197,1.0,2
4016,MF593733,1.0,2
4017,CY234964,1.0,2
4018,CY243958,1.0,2
4019,CY243888,1.0,2
4020,CY243887,1.0,2
4021,CY244158,1.0,2
4022,CY255177,1.0,2
4023,CY243956,1.0,2
4024,CY234973,1.0,2
4025,CY214642,1.0,2
4026,CY230714,1.0,2
4027,CY212746,1.0,2
4028,CY256349,1.0,1
4029,CY256309,1.0,1
4030,CY245430,1.0,1
4031,CY256285,1.0,1
4032,CY249907,1.0,1
4033,CY257589,1.0,1
4034,MH131454,1.0,1
4035,CY220095,1.0,1
4036,CY212522,1.0,1
4037,CY231139,1.0,1
4038,CY225310,1.0,1
4039,CY216793,1.0,1
4040,CY245222,1.0,1
4041,CY245422,1.0,1
4042,MF593737,1.0,1
4043,KY583694,1.0,1
4044,MH393251,1.0,1
4045,CY224934,1.0,1
4046,CY227534,1.0,2
4047,CY227542,1.0,2
4048,CY228653,1.0,2
4049,CY227758,1.0,2
4050,CY215010,1.0,2
4051,CY220351,1.0,2
4052,CY220615,1.0,2
4053,CY219069,1.0,2
4054,CY255513,1.0,1
4055,CY230293,1.0,1
4056,CY221973,1.0,1
4057,CY228381,1.0,1
4058,CY215074,0.5,2
4059,CY214682,0.5,2
4060,CY213034,0.5,2
4061,CY230618,0.5,2
4062,CY230890,0.5,2
4063,CY209240,0.5,2
4064,CY243994,0.5,2
4065,CY234912,0.5,2
4066,KY583508,0.5,2
4067,CY212906,0.5,2
4068,CY226775,0.5,2
4069,CY226807,0.5,2
4070,CY227766,0.5,2
4071,CY215026,0.5,2
4072,CY227326,0.5,2
4073,CY210671,0.5,2
4074,CY211771,0.5,2
4075,CY235020,0.5,2
4076,CY213090,0.5,2
4077,CY243937,0.5,2
4078,CY235005,0.5,2
4079,CY244236,0.5,2
4080,CY223221,0.5,2
4081,CY230882,0.5,2
4082,KY583555,0.5,2
4083,MF182506,0.5,2
4084,MF593744,0.5,2
4085,KY289066,0.5,2
4086,CY212554,0.5,2
4087,CY212442,0.5,2
4088,MH082564,1.0,1
4089,CY264878,1.0,1
4090,CY261575,1.0,1
4091,CY261567,1.0,1
4092,CY242062,1.0,1
4093,MH082215,1.0,1
4094,CY266034,1.0,1
4095,CY261583,1.0,1
4096,MH294756,1.0,1
4097,CY263144,1.0,1
4098,CY250683,1.0,1
4099,CY232332,1.0,1
4100,CY231070,1.0,1
4101,CY214650,1.0,1
4102,CY244165,1.0,1
4103,CY223926,1.0,1
4104,CY225334,1.0,1
4105,CY227206,1.0,1
4106,CY228765,1.0,1
4107,CY224150,1.0,1
4108,CY211723,1.0,1
4109,CY223061,0.5,2
4110,CY227798,0.5,2
4111,CY227806,0.5,2
4112,CY244063,0.5,2
4113,CY244119,0.5,2
4114,CY226495,0.5,2
4115,CY223790,0.5,2
4116,CY244035,0.5,2
4117,KY289355,0.5,2
4118,KY583617,0.5,2
4119,CY244004,0.5,2
4120,CY212778,0.5,2
4121,CY227158,0.5,2
4122,CY244049,0.5,2
4123,CY244107,0.5,2
4124,CY243908,0.5,2
4125,CY244106,0.5,2
4126,CY238354,0.5,2
4127,CY232444,0.5,2
4128,CY209104,0.5,2
4129,CY227814,0.5,2
4130,CY227718,0.5,2
4131,CY232254,0.5,2
4132,CY223942,0.5,2
4133,CY228893,0.5,2
4134,CY211747,0.5,2
4135,CY220415,0.5,2
4136,KY435826,0.5,2
4137,CY220167,0.5,2
4138,KY583692,0.5,2
4139,CY244181,0.5,2
4140,MF593743,0.5,2
4141,MF593736,0.5,2
4142,CY243929,0.5,2
4143,MF593732,0.5,2
4144,CY227294,0.5,2
4145,CY244161,0.5,2
4146,CY244173,0.5,2
4147,CY244211,0.5,2
4148,CY244038,0.5,2
4149,CY235016,0.5,2
4150,CY244060,0.5,2
4151,CY244037,0.5,2
4152,CY244277,0.5,2
4153,CY244210,0.5,2
4154,CY235009,0.5,2
4155,CY226591,0.5,2
4156,CY238282,0.5,2
4157,CY227830,0.5,2
4158,CY209096,0.5,2
4159,CY230117,0.5,2
4160,CY211882,0.5,2
4161,CY220711,0.5,2
4162,CY238811,0.5,2
4163,CY235712,0.5,2
4164,CY210512,0.5,2
4165,MF593729,0.5,2
4166,CY212370,0.5,2
4167,CY255393,0.5,2
4168,CY218110,0.5,2
4169,CY213178,0.5,2
4170,MG984297,0.5,2
4171,MG984233,0.5,2
4172,MG984281,0.5,2
4173,MG984473,0.5,2
4174,MG984118,0.5,2
4175,MG984209,0.5,2
4176,MG984201,0.5,2
4177,MG984153,0.5,2
4178,MG984134,0.5,2
4179,MG984193,0.5,2
4180,MG984513,0.5,2
4181,MG984529,0.5,2
4182,MG984385,0.5,2
4183,MG984265,0.5,2
4184,MG984170,0.5,2
4185,MG984177,0.5,2
4186,MF593727,0.5,2
4187,KY435822,0.5,2
4188,KY583683,0.5,2
4189,CY244020,0.5,2
4190,MF593738,0.5,2
4191,CY244240,0.5,2
4192,MF593726,0.5,2
4193,MF593739,0.5,2
4194,MF593728,0.5,2
4195,MH393247,0.5,2
4196,MF673288,0.5,2
4197,MF673291,0.5,2
4198,MF673286,0.5,2
4199,MF673289,0.5,2
4200,MF673283,0.5,2
4201,MH729440,0.5,2
4202,MG830893,0.5,2
4203,MF673281,0.5,2
4204,CY227590,0.5,2
4205,CY222981,0.5,2
4206,CY225246,0.5,2
4207,KY949839,0.5,2
4208,CY234248,0.5,2
4209,CY224142,0.5,2
4210,CY220703,0.5,2
4211,KY950123,0.5,2
4212,CY243950,1.0,1
4213,CY210275,1.0,1
4214,CY216785,1.0,1
4215,CY211787,1.0,1
4216,CY218062,1.0,1
4217,CY234969,1.0,1
4218,CY216321,1.0,1
4219,CY216697,1.0,1
4220,CY243878,1.0,1
4221,MF673270,1.0,1
4222,MF593734,1.0,1
4223,CY243997,1.0,1
4224,MF182508,1.0,1
4225,MH393249,1.0,1
4226,CY234895,1.0,1
4227,CY216225,1.0,1
4228,CY255473,1.0,1
4229,CY210544,1.0,1
4230,CY211874,1.0,1
4231,CY214410,1.0,1
4232,CY212018,1.0,1
4233,CY209224,1.0,1
4234,KY949873,1.0,1
4235,KY949971,1.0,1
4236,CY233384,1.0,1
4237,MH294869,0.875,8
4238,MH294926,0.875,8
4239,MH294867,0.875,8
4240,MH294891,0.875,8
4241,CY264910,0.875,8
4242,MH081859,0.875,8
4243,MH307224,0.875,8
4244,MH601826,0.875,8
4245,MH669563,0.875,8
4246,MH126385,0.875,8
4247,MH586292,0.875,8
4248,MG830968,0.875,8
4249,MH294925,0.875,8
4250,MH294814,0.875,8
4251,MH126681,0.875,8
4252,MH601210,0.875,8
4253,MH586348,0.875,8
4254,MH083040,0.875,8
4255,MH358479,0.875,8
4256,MH600697,0.875,8
4257,MH602146,0.875,8
4258,MH126316,0.875,8
4259,MH701364,0.875,8
4260,MH294766,0.875,8
4261,MH294829,0.875,8
4262,MH126569,0.875,8
4263,MH307303,0.875,8
4264,MH233551,0.875,8
4265,MH126657,0.875,8
4266,MH131614,0.875,8
4267,MH358598,0.875,8
4268,MH586164,0.875,8
4269,MH358902,0.875,8
4270,MH540901,0.875,8
4271,MH083148,0.875,8
4272,CY265213,0.875,8
4273,CY260010,0.875,8
4274,MH082436,0.875,8
4275,MH126785,0.875,8
4276,CY261447,0.875,8
4277,MH701044,0.875,8
4278,MH701028,0.875,8
4279,MH701020,0.875,8
4280,CY265125,0.875,8
4281,MH082660,0.875,8
4282,MH233399,0.875,8
4283,MH306823,0.875,8
4284,MH600570,0.875,8
4285,MH233519,0.875,8
4286,CY264163,0.875,8
4287,MH601073,0.875,8
4288,MH080027,0.875,8
4289,CY264806,0.875,8
4290,MH601017,0.875,8
4291,MH358790,0.875,8
4292,MH127337,0.875,8
4293,MH233559,0.875,8
4294,MH540869,0.875,8
4295,MH701556,0.875,8
4296,MH701468,0.875,8
4297,MH701356,0.875,8
4298,MH080251,0.875,8
4299,MH586236,0.875,8
4300,MH601539,0.875,8
4301,MH358526,0.875,8
4302,MH358646,0.875,8
4303,MH540925,0.875,8
4304,MH082028,0.875,8
4305,MH082011,0.875,8
4306,MH082020,0.875,8
4307,MG974586,0.875,8
4308,MH127364,0.875,8
4309,MH126953,0.875,8
4310,MH358914,0.875,8
4311,MG831066,0.875,8
4312,MH246391,0.875,8
4313,MH585830,0.875,8
4314,MH443580,0.875,8
4315,MH585900,0.875,8
4316,CY264989,0.875,8
4317,MH601938,0.875,8
4318,MH601113,0.875,8
4319,MH127189,0.875,8
4320,MH083011,0.875,8
4321,MH246887,0.875,8
4322,MH233567,0.875,8
4323,MH127313,0.875,8
4324,MH126529,0.875,8
4325,MH126545,0.875,8
4326,MH600721,0.875,8
4327,MH126729,0.875,8
4328,MH600953,0.875,8
4329,MH600945,0.875,8
4330,MH307151,0.875,8
4331,MH586468,0.875,8
4332,MH600554,0.875,8
4333,MH602185,0.875,8
4334,MH306999,0.875,8
4335,MH443684,0.875,8
4336,MG974410,0.875,8
4337,MH601233,0.875,8
4338,CY264267,0.875,8
4339,MH358774,0.875,8
4340,MH246423,0.875,8
4341,MH127081,0.875,8
4342,MH246247,0.875,8
4343,MH126648,0.875,8
4344,MH358742,0.875,8
4345,MH233487,0.875,8
4346,MH600601,0.875,8
4347,MG914315,0.875,8
4348,MH294708,0.875,8
4349,MH294835,0.875,8
4350,MH701084,0.875,8
4351,MH294749,0.875,8
4352,MH700956,0.875,8
4353,MH701332,0.875,8
4354,MH294817,0.875,8
4355,MH701540,0.875,8
4356,MH701076,0.875,8
4357,MH601033,0.875,8
4358,CY260034,0.875,8
4359,MH126801,0.875,8
4360,MH127385,0.875,8
4361,MH082840,0.875,8
4362,MH126704,0.875,8
4363,MH082075,0.875,8
4364,MH126761,0.875,8
4365,MH602117,0.875,8
4366,CY265069,0.875,8
4367,MH233527,0.875,8
4368,MH601738,0.875,8
4369,MH586044,0.875,8
4370,MH126555,0.875,8
4371,MH701276,0.875,8
4372,MH246927,0.875,8
4373,MH600609,0.875,8
4374,MH585908,0.875,8
4375,MH307311,0.875,8
4376,MH246415,0.875,8
4377,MH246375,0.875,8
4378,MH701036,0.875,8
4379,CY265077,0.875,8
4380,MH082388,0.875,8
4381,CY264497,0.875,8
4382,MH443644,0.875,8
4383,MH586300,0.875,8
4384,MH126721,0.875,8
4385,MH586156,0.875,8
4386,MH602108,0.875,8
4387,MH131486,0.875,8
4388,MH669747,0.875,8
4389,MH601041,0.875,8
4390,MH126857,0.875,8
4391,CY264315,0.875,8
4392,MH600769,0.875,8
4393,MH601649,0.875,8
4394,MH131438,0.875,8
4395,MH601625,0.875,8
4396,CY261543,0.875,8
4397,MH126377,0.875,8
4398,MH246751,0.875,8
4399,MH358755,0.875,8
4400,MH586068,0.875,8
4401,MH443652,0.875,8
4402,MH306863,0.875,8
4403,MH079979,0.875,8
4404,MG830905,0.875,8
4405,MG830921,0.875,8
4406,MG830914,0.875,8
4407,MG830898,0.875,8
4408,MH126888,0.875,8
4409,MH669421,0.875,8
4410,MH669798,0.875,8
4411,MH294876,0.875,8
4412,MH294894,0.875,8
4413,MH586276,0.875,8
4414,MH669766,0.875,8
4415,MH082628,0.875,8
4416,MH358465,0.875,8
4417,MH585892,0.875,8
4418,MH306811,0.875,8
4419,MH082052,0.875,8
4420,MH081924,0.875,8
4421,MH246591,0.875,8
4422,MH131358,0.875,8
4423,MH233366,0.875,8
4424,MH358558,0.875,8
4425,MH602106,0.875,8
4426,MH358734,0.875,8
4427,MH082404,0.875,8
4428,MH246839,0.875,8
4429,MH081940,0.875,8
4430,MH079963,0.875,8
4431,MH600668,0.875,8
4432,MH600817,0.875,8
4433,MH080107,0.875,8
4434,MH701412,0.875,8
4435,MH233546,0.875,8
4436,MH080139,0.875,8
4437,MH540797,0.875,8
4438,MH540933,0.875,8
4439,MH127049,0.875,8
4440,MH233479,0.875,8
4441,MH601182,0.875,8
4442,MH540913,0.875,8
4443,MH358614,0.875,8
4444,MH233495,0.875,8
4445,CY264997,0.875,8
4446,MH082668,0.875,8
4447,MH601977,0.875,8
4448,MH601483,0.875,8
4449,MH126307,0.875,8
4450,MH669489,0.875,8
4451,MH358638,0.875,8
4452,MG974810,0.875,8
4453,MH246519,0.875,8
4454,MH081883,0.875,8
4455,MH307319,0.875,8
4456,MH540845,0.875,8
4457,MH131550,0.875,8
4458,MH082117,0.875,8
4459,MH586524,0.875,8
4460,MH294837,0.875,8
4461,CY264553,0.875,8
4462,MH127089,0.875,8
4463,CY256205,0.875,8
4464,CY264307,0.875,8
4465,MH602002,0.875,8
4466,CY261607,0.875,8
4467,MH233471,0.875,8
4468,MH600705,0.875,8
4469,MH586148,0.875,8
4470,MH586028,0.875,8
4471,CY264957,0.875,8
4472,MH083052,0.875,8
4473,MH080187,0.875,8
4474,MH307242,0.875,8
4475,MH080171,0.875,8
4476,MH080243,0.875,8
4477,CY264758,0.875,8
4478,CY245246,0.875,8
4479,CY265109,0.875,8
4480,MG831147,0.875,8
4481,MH585956,0.875,8
4482,MH294757,0.875,8
4483,MH294767,0.875,8
4484,MH701260,0.875,8
4485,MH701092,0.875,8
4486,MH701340,0.875,8
4487,MH083132,0.875,8
4488,MH294930,0.875,8
4489,MG974898,0.875,8
4490,CY264291,0.875,8
4491,MH246687,0.875,8
4492,MH246703,0.875,8
4493,MH358766,0.875,8
4494,MH585924,0.875,8
4495,MH083116,0.875,8
4496,MH586180,0.875,8
4497,MH540938,0.875,8
4498,CY265021,0.875,8
4499,CY264100,0.875,8
4500,MH601666,0.875,8
4501,MH131510,0.875,8
4502,MH080179,0.875,8
4503,CY264107,0.875,8
4504,MH233407,0.875,8
4505,MH586020,0.875,8
4506,MH600673,0.875,8
4507,MH082372,0.875,8
4508,MH131670,0.875,8
4509,MH082395,0.875,8
4510,MH082293,0.875,8
4511,MH127249,0.875,8
4512,MH306675,0.875,8
4513,CY264449,1.0,7
4514,MH586500,1.0,7
4515,MG974802,1.0,7
4516,CY261335,1.0,7
4517,MH082227,1.0,7
4518,MH601458,1.0,7
4519,MH082509,1.0,7
4520,MH294868,1.0,7
4521,MH246679,1.0,7
4522,MH669667,1.0,7
4523,MG831050,1.0,7
4524,CY264577,1.0,7
4525,MH358710,1.0,7
4526,MH600617,1.0,7
4527,MH126356,1.0,7
4528,MH233391,1.0,7
4529,MH127345,1.0,7
4530,MH127412,1.0,7
4531,MH601796,1.0,7
4532,MG974317,1.0,7
4533,CY258308,1.0,7
4534,MH586532,1.0,7
4535,MH294901,1.0,7
4536,MH081969,1.0,7
4537,MH082421,1.0,7
4538,CY250515,1.0,7
4539,CY261113,1.0,7
4540,MH306895,1.0,7
4541,CY250075,1.0,7
4542,CY264926,1.0,7
4543,CY243655,1.0,7
4544,CY261081,1.0,7
4545,MH600884,1.0,7
4546,CY265061,1.0,7
4547,MH307146,1.0,7
4548,MH294758,1.0,7
4549,MH294736,1.0,7
4550,CY261328,1.0,7
4551,MH601728,1.0,7
4552,CY264283,1.0,7
4553,CY245358,1.0,7
4554,MH294714,1.0,7
4555,MH294742,1.0,7
4556,MH082332,1.0,7
4557,MH358726,1.0,7
4558,CY255805,1.0,7
4559,MG974634,1.0,7
4560,MH131598,1.0,7
4561,CY245414,1.0,7
4562,MH131582,1.0,7
4563,MH126862,1.0,7
4564,MG974514,1.0,7
4565,MH586308,1.0,7
4566,CY250499,1.0,7
4567,CY261503,1.0,7
4568,MH586252,1.0,7
4569,MG831090,1.0,7
4570,MH294857,1.0,7
4571,MG974706,1.0,7
4572,MH601426,1.0,7
4573,MH358686,1.0,7
4574,MH294836,1.0,7
4575,MH127393,1.0,7
4576,CY264529,1.0,7
4577,CY258212,1.0,7
4578,CY258204,1.0,7
4579,MH294873,1.0,7
4580,MH294941,1.0,7
4581,MH307335,1.0,7
4582,MH246810,1.0,7
4583,MH246823,1.0,7
4584,MG974554,1.0,7
4585,MH081932,1.0,7
4586,MH082140,1.0,7
4587,MH586268,1.0,7
4588,MH601306,1.0,7
4589,MH080123,1.0,7
4590,CY260371,1.0,7
4591,CY247062,1.0,7
4592,CY249891,1.0,7
4593,MH246743,1.0,7
4594,MH602051,1.0,7
4595,CY264846,1.0,7
4596,CY258037,1.0,7
4597,MG974386,1.0,7
4598,MH082756,1.0,7
4599,MH306957,1.0,7
4600,MH246863,1.0,7
4601,CY257981,1.0,7
4602,CY260519,1.0,7
4603,MH600534,1.0,7
4604,MH669603,1.0,7
4605,CY255933,1.0,7
4606,MH294934,1.0,7
4607,MH294935,1.0,7
4608,MH079983,1.0,7
4609,MH701508,1.0,7
4610,MH294951,1.0,7
4611,MH294866,1.0,7
4612,MH585852,1.0,7
4613,MG914411,1.0,7
4614,MG974850,1.0,7
4615,MH082924,1.0,7
4616,MH294878,1.0,7
4617,CY264457,1.0,7
4618,MH080147,1.0,7
4619,MH127217,1.0,7
4620,MH080163,1.0,7
4621,CY260793,1.0,7
4622,MH127257,1.0,7
4623,MH246831,1.0,7
4624,MH358750,1.0,7
4625,CY265141,1.0,7
4626,MH307111,1.0,7
4627,CY249883,1.0,7
4628,CY264902,1.0,7
4629,MH127329,1.0,7
4630,MH233439,1.0,7
4631,MH082604,1.0,7
4632,MH083060,1.0,7
4633,MH294938,1.0,7
4634,CY246990,1.0,7
4635,MH601520,1.0,7
4636,MH126753,1.0,7
4637,MH294834,1.0,7
4638,CY266018,1.0,7
4639,MH601858,1.0,7
4640,MH233511,1.0,7
4641,CY258060,1.0,7
4642,MH082992,1.0,7
4643,MH246495,1.0,7
4644,CY261320,1.0,7
4645,CY264171,1.0,7
4646,CY250531,1.0,7
4647,CY250523,1.0,7
4648,MH669691,1.0,7
4649,MH081980,1.0,7
4650,CY245158,1.0,7
4651,MH083036,1.0,7
4652,MH082083,1.0,7
4653,MH586516,1.0,7
4654,MH127097,1.0,7
4655,MH131526,1.0,7
4656,MH602137,1.0,7
4657,CY244737,1.0,7
4658,CY247189,1.0,7
4659,MH081947,1.0,7
4660,CY260817,1.0,7
4661,CY264766,1.0,7
4662,MH600660,1.0,7
4663,MH126849,1.0,7
4664,MH131630,1.0,7
4665,MH294718,1.0,7
4666,CY261383,1.0,7
4667,CY256365,1.0,7
4668,MH126362,1.0,7
4669,MH600753,1.0,7
4670,MH081993,1.0,7
4671,CY266122,1.0,7
